,size,sparsity,min,max,start,end,hardware
1546,100,0.75,50,1000,2024-10-03 11:56:43+00:00,2024-10-03 11:56:43+00:00,4_8
1547,100,0.75,50,10000,2024-10-03 11:56:43+00:00,2024-10-03 11:56:43+00:00,4_8
1548,200,0.0,1,100,2024-10-03 11:56:43+00:00,2024-10-03 11:56:43+00:00,4_8
1549,200,0.0,1,1000,2024-10-03 11:56:43+00:00,2024-10-03 11:56:43+00:00,4_8
1550,200,0.0,1,10000,2024-10-03 11:56:43+00:00,2024-10-03 11:56:43+00:00,4_8
1551,200,0.0,10,100,2024-10-03 11:56:44+00:00,2024-10-03 11:56:44+00:00,4_8
1552,200,0.0,10,1000,2024-10-03 11:56:44+00:00,2024-10-03 11:56:44+00:00,4_8
1553,200,0.0,10,10000,2024-10-03 11:56:44+00:00,2024-10-03 11:56:44+00:00,4_8
1554,200,0.0,50,100,2024-10-03 11:56:44+00:00,2024-10-03 11:56:44+00:00,4_8
1555,200,0.0,50,1000,2024-10-03 11:56:45+00:00,2024-10-03 11:56:45+00:00,4_8
1556,200,0.0,50,10000,2024-10-03 11:56:45+00:00,2024-10-03 11:56:45+00:00,4_8
1557,200,0.25,1,100,2024-10-03 11:56:45+00:00,2024-10-03 11:56:45+00:00,4_8
1558,200,0.25,1,1000,2024-10-03 11:56:45+00:00,2024-10-03 11:56:45+00:00,4_8
1559,200,0.25,1,10000,2024-10-03 11:56:45+00:00,2024-10-03 11:56:45+00:00,4_8
1560,200,0.25,10,100,2024-10-03 11:56:45+00:00,2024-10-03 11:56:45+00:00,4_8
1561,200,0.25,10,1000,2024-10-03 11:56:46+00:00,2024-10-03 11:56:46+00:00,4_8
1562,200,0.25,10,10000,2024-10-03 11:56:46+00:00,2024-10-03 11:56:46+00:00,4_8
1563,200,0.25,50,100,2024-10-03 11:56:46+00:00,2024-10-03 11:56:46+00:00,4_8
1564,200,0.25,50,1000,2024-10-03 11:56:46+00:00,2024-10-03 11:56:46+00:00,4_8
1565,200,0.25,50,10000,2024-10-03 11:56:46+00:00,2024-10-03 11:56:46+00:00,4_8
1566,200,0.5,1,100,2024-10-03 11:56:46+00:00,2024-10-03 11:56:46+00:00,4_8
1567,200,0.5,1,1000,2024-10-03 11:56:46+00:00,2024-10-03 11:56:46+00:00,4_8
1568,200,0.5,1,10000,2024-10-03 11:56:46+00:00,2024-10-03 11:56:46+00:00,4_8
1569,200,0.5,10,100,2024-10-03 11:56:47+00:00,2024-10-03 11:56:47+00:00,4_8
1570,200,0.5,10,1000,2024-10-03 11:56:47+00:00,2024-10-03 11:56:47+00:00,4_8
1571,200,0.5,10,10000,2024-10-03 11:56:47+00:00,2024-10-03 11:56:47+00:00,4_8
1572,200,0.5,50,100,2024-10-03 11:56:47+00:00,2024-10-03 11:56:47+00:00,4_8
1573,200,0.5,50,1000,2024-10-03 11:56:47+00:00,2024-10-03 11:56:47+00:00,4_8
1574,200,0.5,50,10000,2024-10-03 11:56:47+00:00,2024-10-03 11:56:47+00:00,4_8
1575,200,0.75,1,100,2024-10-03 11:56:47+00:00,2024-10-03 11:56:47+00:00,4_8
1576,200,0.75,1,1000,2024-10-03 11:56:47+00:00,2024-10-03 11:56:47+00:00,4_8
1577,200,0.75,1,10000,2024-10-03 11:56:48+00:00,2024-10-03 11:56:48+00:00,4_8
1578,200,0.75,10,100,2024-10-03 11:56:48+00:00,2024-10-03 11:56:48+00:00,4_8
1579,200,0.75,10,1000,2024-10-03 11:56:48+00:00,2024-10-03 11:56:48+00:00,4_8
1580,200,0.75,10,10000,2024-10-03 11:56:48+00:00,2024-10-03 11:56:48+00:00,4_8
1581,200,0.75,50,100,2024-10-03 11:56:48+00:00,2024-10-03 11:56:48+00:00,4_8
1582,200,0.75,50,1000,2024-10-03 11:56:48+00:00,2024-10-03 11:56:48+00:00,4_8
1583,200,0.75,50,10000,2024-10-03 11:56:48+00:00,2024-10-03 11:56:48+00:00,4_8
1584,300,0.0,1,100,2024-10-03 11:56:49+00:00,2024-10-03 11:56:49+00:00,4_8
1585,300,0.0,1,1000,2024-10-03 11:56:49+00:00,2024-10-03 11:56:49+00:00,4_8
1586,300,0.0,1,10000,2024-10-03 11:56:49+00:00,2024-10-03 11:56:49+00:00,4_8
1587,300,0.0,10,100,2024-10-03 11:56:49+00:00,2024-10-03 11:56:49+00:00,4_8
1588,300,0.0,10,1000,2024-10-03 11:56:49+00:00,2024-10-03 11:56:49+00:00,4_8
1589,300,0.0,10,10000,2024-10-03 11:56:49+00:00,2024-10-03 11:56:49+00:00,4_8
1590,300,0.0,50,100,2024-10-03 11:56:49+00:00,2024-10-03 11:56:49+00:00,4_8
1591,300,0.0,50,1000,2024-10-03 11:56:50+00:00,2024-10-03 11:56:50+00:00,4_8
1592,300,0.0,50,10000,2024-10-03 11:56:50+00:00,2024-10-03 11:56:50+00:00,4_8
1593,300,0.25,1,100,2024-10-03 11:56:50+00:00,2024-10-03 11:56:50+00:00,4_8
1594,300,0.25,1,1000,2024-10-03 11:56:50+00:00,2024-10-03 11:56:50+00:00,4_8
1595,300,0.25,1,10000,2024-10-03 11:56:50+00:00,2024-10-03 11:56:50+00:00,4_8
1596,300,0.25,10,100,2024-10-03 11:56:50+00:00,2024-10-03 11:56:50+00:00,4_8
1597,300,0.25,10,1000,2024-10-03 11:56:50+00:00,2024-10-03 11:56:50+00:00,4_8
1598,300,0.25,10,10000,2024-10-03 11:56:51+00:00,2024-10-03 11:56:51+00:00,4_8
1599,300,0.25,50,100,2024-10-03 11:56:51+00:00,2024-10-03 11:56:51+00:00,4_8
1600,300,0.25,50,1000,2024-10-03 11:56:51+00:00,2024-10-03 11:56:51+00:00,4_8
1601,300,0.25,50,10000,2024-10-03 11:56:51+00:00,2024-10-03 11:56:51+00:00,4_8
1602,300,0.5,1,100,2024-10-03 11:56:51+00:00,2024-10-03 11:56:51+00:00,4_8
1603,300,0.5,1,1000,2024-10-03 11:56:51+00:00,2024-10-03 11:56:51+00:00,4_8
1604,300,0.5,1,10000,2024-10-03 11:56:51+00:00,2024-10-03 11:56:51+00:00,4_8
1605,300,0.5,10,100,2024-10-03 11:56:51+00:00,2024-10-03 11:56:51+00:00,4_8
1606,300,0.5,10,1000,2024-10-03 11:56:52+00:00,2024-10-03 11:56:52+00:00,4_8
1607,300,0.5,10,10000,2024-10-03 11:56:52+00:00,2024-10-03 11:56:52+00:00,4_8
1608,300,0.5,50,100,2024-10-03 11:56:52+00:00,2024-10-03 11:56:52+00:00,4_8
1609,300,0.5,50,1000,2024-10-03 11:56:52+00:00,2024-10-03 11:56:52+00:00,4_8
1610,300,0.5,50,10000,2024-10-03 11:56:52+00:00,2024-10-03 11:56:52+00:00,4_8
1611,300,0.75,1,100,2024-10-03 11:56:52+00:00,2024-10-03 11:56:52+00:00,4_8
1612,300,0.75,1,1000,2024-10-03 11:56:52+00:00,2024-10-03 11:56:52+00:00,4_8
1613,300,0.75,1,10000,2024-10-03 11:56:52+00:00,2024-10-03 11:56:52+00:00,4_8
1614,300,0.75,10,100,2024-10-03 11:56:53+00:00,2024-10-03 11:56:53+00:00,4_8
1615,300,0.75,10,1000,2024-10-03 11:56:53+00:00,2024-10-03 11:56:53+00:00,4_8
1616,300,0.75,10,10000,2024-10-03 11:56:53+00:00,2024-10-03 11:56:53+00:00,4_8
1617,300,0.75,50,100,2024-10-03 11:56:53+00:00,2024-10-03 11:56:53+00:00,4_8
1618,300,0.75,50,1000,2024-10-03 11:56:53+00:00,2024-10-03 11:56:53+00:00,4_8
1619,300,0.75,50,10000,2024-10-03 11:56:53+00:00,2024-10-03 11:56:53+00:00,4_8
1620,400,0.0,1,100,2024-10-03 11:56:53+00:00,2024-10-03 11:56:53+00:00,4_8
1621,400,0.0,1,1000,2024-10-03 11:56:53+00:00,2024-10-03 11:56:53+00:00,4_8
1622,400,0.0,1,10000,2024-10-03 11:56:54+00:00,2024-10-03 11:56:54+00:00,4_8
1623,400,0.0,10,100,2024-10-03 11:56:54+00:00,2024-10-03 11:56:54+00:00,4_8
1624,400,0.0,10,1000,2024-10-03 11:56:54+00:00,2024-10-03 11:56:54+00:00,4_8
1625,400,0.0,10,10000,2024-10-03 11:56:54+00:00,2024-10-03 11:56:54+00:00,4_8
1626,400,0.0,50,100,2024-10-03 11:56:54+00:00,2024-10-03 11:56:54+00:00,4_8
1627,400,0.0,50,1000,2024-10-03 11:56:54+00:00,2024-10-03 11:56:54+00:00,4_8
1628,400,0.0,50,10000,2024-10-03 11:56:54+00:00,2024-10-03 11:56:54+00:00,4_8
1629,400,0.25,1,100,2024-10-03 11:56:55+00:00,2024-10-03 11:56:55+00:00,4_8
1630,400,0.25,1,1000,2024-10-03 11:56:55+00:00,2024-10-03 11:56:55+00:00,4_8
1631,400,0.25,1,10000,2024-10-03 11:56:55+00:00,2024-10-03 11:56:55+00:00,4_8
1632,400,0.25,10,100,2024-10-03 11:56:55+00:00,2024-10-03 11:56:55+00:00,4_8
1633,400,0.25,10,1000,2024-10-03 11:56:55+00:00,2024-10-03 11:56:55+00:00,4_8
1634,400,0.25,10,10000,2024-10-03 11:56:55+00:00,2024-10-03 11:56:55+00:00,4_8
1635,400,0.25,50,100,2024-10-03 11:56:55+00:00,2024-10-03 11:56:55+00:00,4_8
1636,400,0.25,50,1000,2024-10-03 11:56:55+00:00,2024-10-03 11:56:56+00:00,4_8
1637,400,0.25,50,10000,2024-10-03 11:56:56+00:00,2024-10-03 11:56:56+00:00,4_8
1638,400,0.5,1,100,2024-10-03 11:56:56+00:00,2024-10-03 11:56:56+00:00,4_8
1639,400,0.5,1,1000,2024-10-03 11:56:56+00:00,2024-10-03 11:56:56+00:00,4_8
1640,400,0.5,1,10000,2024-10-03 11:56:56+00:00,2024-10-03 11:56:56+00:00,4_8
1641,400,0.5,10,100,2024-10-03 11:56:56+00:00,2024-10-03 11:56:56+00:00,4_8
1642,400,0.5,10,1000,2024-10-03 11:56:57+00:00,2024-10-03 11:56:57+00:00,4_8
1643,400,0.5,10,10000,2024-10-03 11:56:57+00:00,2024-10-03 11:56:57+00:00,4_8
1644,400,0.5,50,100,2024-10-03 11:56:57+00:00,2024-10-03 11:56:57+00:00,4_8
1645,400,0.5,50,1000,2024-10-03 11:56:57+00:00,2024-10-03 11:56:57+00:00,4_8
1646,400,0.5,50,10000,2024-10-03 11:56:57+00:00,2024-10-03 11:56:57+00:00,4_8
1647,400,0.75,1,100,2024-10-03 11:56:58+00:00,2024-10-03 11:56:58+00:00,4_8
1648,400,0.75,1,1000,2024-10-03 11:56:58+00:00,2024-10-03 11:56:58+00:00,4_8
1649,400,0.75,1,10000,2024-10-03 11:56:58+00:00,2024-10-03 11:56:58+00:00,4_8
1650,400,0.75,10,100,2024-10-03 11:56:58+00:00,2024-10-03 11:56:58+00:00,4_8
1651,400,0.75,10,1000,2024-10-03 11:56:58+00:00,2024-10-03 11:56:58+00:00,4_8
1652,400,0.75,10,10000,2024-10-03 11:56:58+00:00,2024-10-03 11:56:58+00:00,4_8
1653,400,0.75,50,100,2024-10-03 11:56:58+00:00,2024-10-03 11:56:58+00:00,4_8
1654,400,0.75,50,1000,2024-10-03 11:56:58+00:00,2024-10-03 11:56:59+00:00,4_8
1655,400,0.75,50,10000,2024-10-03 11:56:59+00:00,2024-10-03 11:56:59+00:00,4_8
1656,500,0.0,1,100,2024-10-03 11:56:59+00:00,2024-10-03 11:56:59+00:00,4_8
1657,500,0.0,1,1000,2024-10-03 11:56:59+00:00,2024-10-03 11:56:59+00:00,4_8
1658,500,0.0,1,10000,2024-10-03 11:56:59+00:00,2024-10-03 11:56:59+00:00,4_8
1659,500,0.0,10,100,2024-10-03 11:56:59+00:00,2024-10-03 11:56:59+00:00,4_8
1660,500,0.0,10,1000,2024-10-03 11:56:59+00:00,2024-10-03 11:56:59+00:00,4_8
1661,500,0.0,10,10000,2024-10-03 11:56:59+00:00,2024-10-03 11:56:59+00:00,4_8
1662,500,0.0,50,100,2024-10-03 11:57:00+00:00,2024-10-03 11:57:00+00:00,4_8
1663,500,0.0,50,1000,2024-10-03 11:57:00+00:00,2024-10-03 11:57:00+00:00,4_8
1664,500,0.0,50,10000,2024-10-03 11:57:00+00:00,2024-10-03 11:57:00+00:00,4_8
1665,500,0.25,1,100,2024-10-03 11:57:00+00:00,2024-10-03 11:57:00+00:00,4_8
1666,500,0.25,1,1000,2024-10-03 11:57:00+00:00,2024-10-03 11:57:00+00:00,4_8
1667,500,0.25,1,10000,2024-10-03 11:57:00+00:00,2024-10-03 11:57:00+00:00,4_8
1668,500,0.25,10,100,2024-10-03 11:57:00+00:00,2024-10-03 11:57:00+00:00,4_8
1669,500,0.25,10,1000,2024-10-03 11:57:00+00:00,2024-10-03 11:57:00+00:00,4_8
1670,500,0.25,10,10000,2024-10-03 11:57:01+00:00,2024-10-03 11:57:01+00:00,4_8
1671,500,0.25,50,100,2024-10-03 11:57:01+00:00,2024-10-03 11:57:01+00:00,4_8
1672,500,0.25,50,1000,2024-10-03 11:57:01+00:00,2024-10-03 11:57:01+00:00,4_8
1673,500,0.25,50,10000,2024-10-03 11:57:01+00:00,2024-10-03 11:57:01+00:00,4_8
1674,500,0.5,1,100,2024-10-03 11:57:01+00:00,2024-10-03 11:57:01+00:00,4_8
1675,500,0.5,1,1000,2024-10-03 11:57:01+00:00,2024-10-03 11:57:01+00:00,4_8
1676,500,0.5,1,10000,2024-10-03 11:57:01+00:00,2024-10-03 11:57:01+00:00,4_8
1677,500,0.5,10,100,2024-10-03 11:57:01+00:00,2024-10-03 11:57:01+00:00,4_8
1678,500,0.5,10,1000,2024-10-03 11:57:02+00:00,2024-10-03 11:57:02+00:00,4_8
1679,500,0.5,10,10000,2024-10-03 11:57:02+00:00,2024-10-03 11:57:02+00:00,4_8
1680,500,0.5,50,100,2024-10-03 11:57:02+00:00,2024-10-03 11:57:02+00:00,4_8
1681,500,0.5,50,1000,2024-10-03 11:57:02+00:00,2024-10-03 11:57:02+00:00,4_8
1682,500,0.5,50,10000,2024-10-03 11:57:02+00:00,2024-10-03 11:57:02+00:00,4_8
1683,500,0.75,1,100,2024-10-03 11:57:02+00:00,2024-10-03 11:57:02+00:00,4_8
1684,500,0.75,1,1000,2024-10-03 11:57:02+00:00,2024-10-03 11:57:02+00:00,4_8
1685,500,0.75,1,10000,2024-10-03 11:57:02+00:00,2024-10-03 11:57:02+00:00,4_8
1686,500,0.75,10,100,2024-10-03 11:57:03+00:00,2024-10-03 11:57:03+00:00,4_8
1687,500,0.75,10,1000,2024-10-03 11:57:03+00:00,2024-10-03 11:57:03+00:00,4_8
1688,500,0.75,10,10000,2024-10-03 11:57:03+00:00,2024-10-03 11:57:03+00:00,4_8
1689,500,0.75,50,100,2024-10-03 11:57:03+00:00,2024-10-03 11:57:03+00:00,4_8
1690,500,0.75,50,1000,2024-10-03 11:57:03+00:00,2024-10-03 11:57:03+00:00,4_8
1691,500,0.75,50,10000,2024-10-03 11:57:03+00:00,2024-10-03 11:57:03+00:00,4_8
1692,750,0.0,1,100,2024-10-03 11:57:03+00:00,2024-10-03 11:57:03+00:00,4_8
1693,750,0.0,1,1000,2024-10-03 11:57:03+00:00,2024-10-03 11:57:04+00:00,4_8
1694,750,0.0,1,10000,2024-10-03 11:57:04+00:00,2024-10-03 11:57:04+00:00,4_8
1695,750,0.0,10,100,2024-10-03 11:57:04+00:00,2024-10-03 11:57:04+00:00,4_8
1696,750,0.0,10,1000,2024-10-03 11:57:04+00:00,2024-10-03 11:57:04+00:00,4_8
1697,750,0.0,10,10000,2024-10-03 11:57:04+00:00,2024-10-03 11:57:04+00:00,4_8
1698,750,0.0,50,100,2024-10-03 11:57:04+00:00,2024-10-03 11:57:04+00:00,4_8
1699,750,0.0,50,1000,2024-10-03 11:57:04+00:00,2024-10-03 11:57:04+00:00,4_8
1700,750,0.0,50,10000,2024-10-03 11:57:05+00:00,2024-10-03 11:57:05+00:00,4_8
1701,750,0.25,1,100,2024-10-03 11:57:05+00:00,2024-10-03 11:57:05+00:00,4_8
1702,750,0.25,1,1000,2024-10-03 11:57:05+00:00,2024-10-03 11:57:05+00:00,4_8
1703,750,0.25,1,10000,2024-10-03 11:57:05+00:00,2024-10-03 11:57:05+00:00,4_8
1704,750,0.25,10,100,2024-10-03 11:57:05+00:00,2024-10-03 11:57:05+00:00,4_8
1705,750,0.25,10,1000,2024-10-03 11:57:05+00:00,2024-10-03 11:57:05+00:00,4_8
1706,750,0.25,10,10000,2024-10-03 11:57:05+00:00,2024-10-03 11:57:06+00:00,4_8
1707,750,0.25,50,100,2024-10-03 11:57:06+00:00,2024-10-03 11:57:06+00:00,4_8
1708,750,0.25,50,1000,2024-10-03 11:57:06+00:00,2024-10-03 11:57:06+00:00,4_8
1709,750,0.25,50,10000,2024-10-03 11:57:06+00:00,2024-10-03 11:57:06+00:00,4_8
1710,750,0.5,1,100,2024-10-03 11:57:06+00:00,2024-10-03 11:57:06+00:00,4_8
1711,750,0.5,1,1000,2024-10-03 11:57:06+00:00,2024-10-03 11:57:06+00:00,4_8
1712,750,0.5,1,10000,2024-10-03 11:57:06+00:00,2024-10-03 11:57:06+00:00,4_8
1713,750,0.5,10,100,2024-10-03 11:57:06+00:00,2024-10-03 11:57:07+00:00,4_8
1714,750,0.5,10,1000,2024-10-03 11:57:07+00:00,2024-10-03 11:57:07+00:00,4_8
1715,750,0.5,10,10000,2024-10-03 11:57:07+00:00,2024-10-03 11:57:07+00:00,4_8
1716,750,0.5,50,100,2024-10-03 11:57:07+00:00,2024-10-03 11:57:07+00:00,4_8
1717,750,0.5,50,1000,2024-10-03 11:57:07+00:00,2024-10-03 11:57:07+00:00,4_8
1718,750,0.5,50,10000,2024-10-03 11:57:07+00:00,2024-10-03 11:57:07+00:00,4_8
1719,750,0.75,1,100,2024-10-03 11:57:07+00:00,2024-10-03 11:57:08+00:00,4_8
1720,750,0.75,1,1000,2024-10-03 11:57:08+00:00,2024-10-03 11:57:08+00:00,4_8
1721,750,0.75,1,10000,2024-10-03 11:57:08+00:00,2024-10-03 11:57:08+00:00,4_8
1722,750,0.75,10,100,2024-10-03 11:57:08+00:00,2024-10-03 11:57:08+00:00,4_8
1723,750,0.75,10,1000,2024-10-03 11:57:08+00:00,2024-10-03 11:57:08+00:00,4_8
1724,750,0.75,10,10000,2024-10-03 11:57:08+00:00,2024-10-03 11:57:08+00:00,4_8
1725,750,0.75,50,100,2024-10-03 11:57:08+00:00,2024-10-03 11:57:08+00:00,4_8
1726,750,0.75,50,1000,2024-10-03 11:57:09+00:00,2024-10-03 11:57:09+00:00,4_8
1727,750,0.75,50,10000,2024-10-03 11:57:09+00:00,2024-10-03 11:57:09+00:00,4_8
1728,1000,0.0,1,100,2024-10-03 11:57:09+00:00,2024-10-03 11:57:09+00:00,4_8
1729,1000,0.0,1,1000,2024-10-03 11:57:09+00:00,2024-10-03 11:57:09+00:00,4_8
1730,1000,0.0,1,10000,2024-10-03 11:57:09+00:00,2024-10-03 11:57:10+00:00,4_8
1731,1000,0.0,10,100,2024-10-03 11:57:10+00:00,2024-10-03 11:57:10+00:00,4_8
1732,1000,0.0,10,1000,2024-10-03 11:57:10+00:00,2024-10-03 11:57:10+00:00,4_8
1733,1000,0.0,10,10000,2024-10-03 11:57:10+00:00,2024-10-03 11:57:10+00:00,4_8
1734,1000,0.0,50,100,2024-10-03 11:57:11+00:00,2024-10-03 11:57:11+00:00,4_8
1735,1000,0.0,50,1000,2024-10-03 11:57:11+00:00,2024-10-03 11:57:11+00:00,4_8
1736,1000,0.0,50,10000,2024-10-03 11:57:11+00:00,2024-10-03 11:57:11+00:00,4_8
1737,1000,0.25,1,100,2024-10-03 11:57:11+00:00,2024-10-03 11:57:12+00:00,4_8
1738,1000,0.25,1,1000,2024-10-03 11:57:12+00:00,2024-10-03 11:57:12+00:00,4_8
1739,1000,0.25,1,10000,2024-10-03 11:57:12+00:00,2024-10-03 11:57:12+00:00,4_8
1740,1000,0.25,10,100,2024-10-03 11:57:12+00:00,2024-10-03 11:57:12+00:00,4_8
1741,1000,0.25,10,1000,2024-10-03 11:57:12+00:00,2024-10-03 11:57:13+00:00,4_8
1742,1000,0.25,10,10000,2024-10-03 11:57:13+00:00,2024-10-03 11:57:13+00:00,4_8
1743,1000,0.25,50,100,2024-10-03 11:57:13+00:00,2024-10-03 11:57:13+00:00,4_8
1744,1000,0.25,50,1000,2024-10-03 11:57:13+00:00,2024-10-03 11:57:14+00:00,4_8
1745,1000,0.25,50,10000,2024-10-03 11:57:14+00:00,2024-10-03 11:57:14+00:00,4_8
1746,1000,0.5,1,100,2024-10-03 11:57:14+00:00,2024-10-03 11:57:14+00:00,4_8
1747,1000,0.5,1,1000,2024-10-03 11:57:14+00:00,2024-10-03 11:57:14+00:00,4_8
1748,1000,0.5,1,10000,2024-10-03 11:57:14+00:00,2024-10-03 11:57:15+00:00,4_8
1749,1000,0.5,10,100,2024-10-03 11:57:15+00:00,2024-10-03 11:57:15+00:00,4_8
1750,1000,0.5,10,1000,2024-10-03 11:57:15+00:00,2024-10-03 11:57:15+00:00,4_8
1751,1000,0.5,10,10000,2024-10-03 11:57:15+00:00,2024-10-03 11:57:16+00:00,4_8
1752,1000,0.5,50,100,2024-10-03 11:57:16+00:00,2024-10-03 11:57:16+00:00,4_8
1753,1000,0.5,50,1000,2024-10-03 11:57:16+00:00,2024-10-03 11:57:16+00:00,4_8
1754,1000,0.5,50,10000,2024-10-03 11:57:16+00:00,2024-10-03 11:57:16+00:00,4_8
1755,1000,0.75,1,100,2024-10-03 11:57:16+00:00,2024-10-03 11:57:17+00:00,4_8
1756,1000,0.75,1,1000,2024-10-03 11:57:17+00:00,2024-10-03 11:57:17+00:00,4_8
1757,1000,0.75,1,10000,2024-10-03 11:57:17+00:00,2024-10-03 11:57:17+00:00,4_8
1758,1000,0.75,10,100,2024-10-03 11:57:17+00:00,2024-10-03 11:57:17+00:00,4_8
1759,1000,0.75,10,1000,2024-10-03 11:57:18+00:00,2024-10-03 11:57:18+00:00,4_8
1760,1000,0.75,10,10000,2024-10-03 11:57:18+00:00,2024-10-03 11:57:18+00:00,4_8
1761,1000,0.75,50,100,2024-10-03 11:57:18+00:00,2024-10-03 11:57:18+00:00,4_8
1762,1000,0.75,50,1000,2024-10-03 11:57:18+00:00,2024-10-03 11:57:19+00:00,4_8
1763,1000,0.75,50,10000,2024-10-03 11:57:19+00:00,2024-10-03 11:57:19+00:00,4_8
1764,2000,0.0,1,100,2024-10-03 11:57:19+00:00,2024-10-03 11:57:20+00:00,4_8
1765,2000,0.0,1,1000,2024-10-03 11:57:21+00:00,2024-10-03 11:57:22+00:00,4_8
1766,2000,0.0,1,10000,2024-10-03 11:57:22+00:00,2024-10-03 11:57:24+00:00,4_8
1767,2000,0.0,10,100,2024-10-03 11:57:24+00:00,2024-10-03 11:57:26+00:00,4_8
1768,2000,0.0,10,1000,2024-10-03 11:57:26+00:00,2024-10-03 11:57:27+00:00,4_8
1769,2000,0.0,10,10000,2024-10-03 11:57:27+00:00,2024-10-03 11:57:29+00:00,4_8
1770,2000,0.0,50,100,2024-10-03 11:57:29+00:00,2024-10-03 11:57:31+00:00,4_8
1771,2000,0.0,50,1000,2024-10-03 11:57:31+00:00,2024-10-03 11:57:32+00:00,4_8
1772,2000,0.0,50,10000,2024-10-03 11:57:32+00:00,2024-10-03 11:57:34+00:00,4_8
1773,2000,0.25,1,100,2024-10-03 11:57:34+00:00,2024-10-03 11:57:36+00:00,4_8
1774,2000,0.25,1,1000,2024-10-03 11:57:36+00:00,2024-10-03 11:57:37+00:00,4_8
1775,2000,0.25,1,10000,2024-10-03 11:57:37+00:00,2024-10-03 11:57:39+00:00,4_8
1776,2000,0.25,10,100,2024-10-03 11:57:39+00:00,2024-10-03 11:57:41+00:00,4_8
1777,2000,0.25,10,1000,2024-10-03 11:57:41+00:00,2024-10-03 11:57:42+00:00,4_8
1778,2000,0.25,10,10000,2024-10-03 11:57:42+00:00,2024-10-03 11:57:44+00:00,4_8
1779,2000,0.25,50,100,2024-10-03 11:57:44+00:00,2024-10-03 11:57:46+00:00,4_8
1780,2000,0.25,50,1000,2024-10-03 11:57:46+00:00,2024-10-03 11:57:47+00:00,4_8
1781,2000,0.25,50,10000,2024-10-03 11:57:48+00:00,2024-10-03 11:57:49+00:00,4_8
1782,2000,0.5,1,100,2024-10-03 11:57:49+00:00,2024-10-03 11:57:51+00:00,4_8
1783,2000,0.5,1,1000,2024-10-03 11:57:51+00:00,2024-10-03 11:57:53+00:00,4_8
1784,2000,0.5,1,10000,2024-10-03 11:57:53+00:00,2024-10-03 11:57:54+00:00,4_8
1785,2000,0.5,10,100,2024-10-03 11:57:54+00:00,2024-10-03 11:57:56+00:00,4_8
1786,2000,0.5,10,1000,2024-10-03 11:57:56+00:00,2024-10-03 11:57:58+00:00,4_8
1787,2000,0.5,10,10000,2024-10-03 11:57:58+00:00,2024-10-03 11:57:59+00:00,4_8
1788,2000,0.5,50,100,2024-10-03 11:58:00+00:00,2024-10-03 11:58:01+00:00,4_8
1789,2000,0.5,50,1000,2024-10-03 11:58:01+00:00,2024-10-03 11:58:03+00:00,4_8
1790,2000,0.5,50,10000,2024-10-03 11:58:03+00:00,2024-10-03 11:58:05+00:00,4_8
1791,2000,0.75,1,100,2024-10-03 11:58:05+00:00,2024-10-03 11:58:06+00:00,4_8
1792,2000,0.75,1,1000,2024-10-03 11:58:06+00:00,2024-10-03 11:58:08+00:00,4_8
1793,2000,0.75,1,10000,2024-10-03 11:58:08+00:00,2024-10-03 11:58:10+00:00,4_8
1794,2000,0.75,10,100,2024-10-03 11:58:10+00:00,2024-10-03 11:58:11+00:00,4_8
1795,2000,0.75,10,1000,2024-10-03 11:58:12+00:00,2024-10-03 11:58:13+00:00,4_8
1796,2000,0.75,10,10000,2024-10-03 11:58:13+00:00,2024-10-03 11:58:15+00:00,4_8
1797,2000,0.75,50,100,2024-10-03 11:58:15+00:00,2024-10-03 11:58:17+00:00,4_8
1798,2000,0.75,50,1000,2024-10-03 11:58:17+00:00,2024-10-03 11:58:18+00:00,4_8
1799,2000,0.75,50,10000,2024-10-03 11:58:19+00:00,2024-10-03 11:58:20+00:00,4_8
1800,3000,0.0,1,100,2024-10-03 11:58:20+00:00,2024-10-03 11:58:25+00:00,4_8
1801,3000,0.0,1,1000,2024-10-03 11:58:26+00:00,2024-10-03 11:58:31+00:00,4_8
1802,3000,0.0,1,10000,2024-10-03 11:58:31+00:00,2024-10-03 11:58:36+00:00,4_8
1803,3000,0.0,10,100,2024-10-03 11:58:36+00:00,2024-10-03 11:58:41+00:00,4_8
1804,3000,0.0,10,1000,2024-10-03 11:58:42+00:00,2024-10-03 11:58:47+00:00,4_8
1805,3000,0.0,10,10000,2024-10-03 11:58:47+00:00,2024-10-03 11:58:52+00:00,4_8
1806,3000,0.0,50,100,2024-10-03 11:58:52+00:00,2024-10-03 11:58:57+00:00,4_8
1807,3000,0.0,50,1000,2024-10-03 11:58:58+00:00,2024-10-03 11:59:03+00:00,4_8
1808,3000,0.0,50,10000,2024-10-03 11:59:03+00:00,2024-10-03 11:59:08+00:00,4_8
1809,3000,0.25,1,100,2024-10-03 11:59:09+00:00,2024-10-03 11:59:14+00:00,4_8
1810,3000,0.25,1,1000,2024-10-03 11:59:14+00:00,2024-10-03 11:59:19+00:00,4_8
1811,3000,0.25,1,10000,2024-10-03 11:59:19+00:00,2024-10-03 11:59:24+00:00,4_8
1812,3000,0.25,10,100,2024-10-03 11:59:25+00:00,2024-10-03 11:59:30+00:00,4_8
1813,3000,0.25,10,1000,2024-10-03 11:59:31+00:00,2024-10-03 11:59:36+00:00,4_8
