canopy_moisture,run_max_mem_rss_bytes,sim_time,surface_moisture,threads,wind_direction,wind_speed,run_uuid,area,runtime,cpu_usage_total,mem_usage_total,transmitted_packets_total,received_packets_total,transmitted_bandwidth_total,received_bandwidth_total,queue_seconds,hardware
0.5,9272304.0,23361,0.1,1,90.0,5.0,2966880e-3c2c-4b21-ba6b-b606508b8815,2543220.0,43423.0,119592.3889202059,31532576767.0,103377.65568319516,218405.84607118813,836830759.1449575,1212195899.486981,46.0,2_16
0.5,9270568.0,23361,0.1,1,90.0,3.0,dd6e4369-0a1f-4d3b-b038-3e6420b76940,2543220.0,43764.0,120611.4808363971,31532576767.0,103509.5336015446,218556.822604285,837003869.0760641,1212471978.4325275,43.0,2_16
0.5,9273136.0,23361,0.3,1,90.0,3.0,ef7f89eb-4ab6-455c-94a8-666e3e83ac82,2543220.0,35343.0,95310.2694134206,31154229247.0,95615.53498770104,214154.13616890568,802611300.0420959,1210477602.231325,30.0,2_16
0.5,9273008.0,23361,0.3,1,90.0,5.0,456886ba-66f6-4c32-8baa-bfd00d85541c,2543220.0,36751.0,99554.40365986111,31154229247.0,97233.58077838164,216059.75958997587,825489477.4561625,1210856018.6420307,34.0,2_16
0.3,9268136.0,23361,0.1,1,90.0,5.0,e3e3073c-2127-4166-bdd4-2f2e65816e58,2543220.0,41055.0,112463.07812179015,31459606527.0,87810.42522072651,213460.3906349893,799705028.489048,1209525355.0383997,16.0,2_16
0.3,9266244.0,23361,0.1,1,90.0,3.0,1f7b32f9-3413-48fd-be11-a482dc78c277,2543220.0,45436.0,124087.74673861038,31459606527.0,92242.9102306124,218999.0263914051,870438273.9582275,1210398728.7288537,19.0,2_16
0.3,9269120.0,23361,0.3,1,90.0,5.0,8fd98511-cea1-467c-a94e-2f353a6723b0,2543220.0,36096.0,97613.47267892276,31495139327.0,80180.3507754775,191123.0900831793,813397714.407634,1067601424.8543594,60.0,2_16
0.3,9268700.0,23361,0.3,1,90.0,3.0,d89fedda-07ed-413c-b7c9-24e37216565a,2543220.0,36422.0,98603.72188782108,31495139327.0,80311.77353101555,191230.0893092405,813364132.2424183,1067569498.7199152,62.0,2_16
0.5,9270468.0,23361,0.1,1,90.0,5.0,6aa6b6b6-d479-49b2-894c-00b2577cd499,2543220.0,41182.0,75198.84889197268,20696936447.0,93231.94362252398,174187.3755799787,811701774.8146592,1207883325.864283,16.0,2_16
0.5,9264852.0,23361,0.1,1,90.0,3.0,b8dcdc0c-609f-4a14-b9d2-459f65d380d8,2543220.0,44977.0,82629.26457502629,20696936447.0,97651.62860100536,179729.9827109332,870416118.5859984,1208447583.983075,17.0,2_16
0.5,9253920.0,23361,0.3,1,90.0,5.0,77fcc8ae-4fce-4000-b8a7-743689f74137,2543220.0,36774.0,66395.07871238858,20954611711.0,97172.9317230166,179320.25762051283,812970986.5525188,1206510064.686476,63.0,2_16
0.5,9246548.0,23361,0.3,1,90.0,3.0,d0f247c2-dd17-4181-8391-d0ef2550acb4,2543220.0,36385.0,65615.65296973132,20954611711.0,96309.10096309526,178071.46348901102,801568928.3681941,1206364782.4116318,62.0,2_16
0.3,9260340.0,23361,0.1,1,90.0,3.0,eff96f1f-4f98-45f8-9b83-049f804ea1ae,2543220.0,44360.0,81550.66315373522,20689473535.0,93204.78252905264,170975.64825164858,741330061.3793793,1206800850.6727157,45.0,2_16
0.3,9262072.0,23361,0.1,1,90.0,5.0,402a1efa-9f4d-415a-970b-914638b7d34c,2543220.0,61873.0,102718.05645061182,20689473535.0,103763.75035251689,184256.8936215404,870533191.4653425,1208494251.4161105,46.0,2_16
0.3,9266316.0,23361,0.3,1,90.0,5.0,00784a4c-d9be-4767-bdb1-aa1edff2259c,2543220.0,45783.0,77984.87705454377,20666155007.0,72908.11666549518,119552.72765098009,857609625.7899579,801960179.2749205,28.0,2_16
0.3,9266340.0,23361,0.3,1,90.0,3.0,aea0bea2-fe9d-41b9-8ed3-3f68c4db32cd,2543220.0,35688.0,64242.64709284414,20666155007.0,65876.07734521657,111541.912224667,732428870.6658615,800521799.3528191,29.0,2_16
0.5,9256204.0,23361,0.1,1,90.0,5.0,481e768b-c573-4daf-a5a4-6b2d01cf13f9,2543220.0,42847.0,78555.38668499328,21103988735.0,94325.587417737,171407.88338860855,798798380.9576523,1205383063.0226202,19.0,2_16
0.5,9254396.0,23361,0.1,1,90.0,3.0,3639e0a4-516c-42d9-b846-964282ce9b14,2543220.0,46527.0,85835.90211535244,21103988735.0,99082.89146500676,177383.03734050575,857890213.4207982,1206492072.0675883,17.0,2_16
0.5,9260932.0,23361,0.3,1,90.0,3.0,f1e969bc-f32d-4479-bd1d-18734bee92e0,2543220.0,36057.0,64981.582840478746,20996943871.0,93010.60998797408,180435.81860977493,835344718.3251777,1206646815.1534276,64.0,2_16
0.5,9260840.0,23361,0.3,1,90.0,5.0,39c10572-8a88-415b-b878-2285f54d0f4b,2543220.0,33327.0,59491.78650376735,20996943871.0,88442.83730771043,174367.63260202017,778341815.6316905,1205874062.4482832,63.0,2_16
0.3,9259764.0,23361,0.1,1,90.0,3.0,471682f8-5f04-42de-bff8-7a7b61fb7046,2543220.0,44941.0,45108.26719628567,30233313279.0,49496.41189150821,87383.77859166669,434433195.4046536,603703787.6479762,46786.0,2_16
0.3,9260716.0,23361,0.1,1,90.0,5.0,4cd791e4-e722-4e8c-9eb7-ae0719359d23,2543220.0,43260.0,79287.16062273271,20639621119.0,83182.74044820978,209607.9755905509,764997384.985605,1208865106.903252,48.0,2_16
0.3,9258140.0,23361,0.3,1,90.0,3.0,4f8ccedb-5ac6-4fa0-819c-827e7ea78670,2543220.0,42925.0,78758.51529863273,20969922559.0,75194.1532116285,236077.42262903304,823285390.8378308,1211198930.9926517,36.0,2_16
0.3,9260524.0,23361,0.3,1,90.0,5.0,b0762a57-3acd-4cb9-864e-767b210d4f77,2543220.0,42514.0,77936.62497954164,20969922559.0,74768.28017685185,235658.9502038323,812105520.3134599,1211383347.869324,36.0,2_16
0.5,9264248.0,23361,0.1,1,90.0,3.0,e96b76f7-91db-4892-aac6-9ed3fbb51929,2543220.0,43644.0,43687.221844317006,20121874431.0,49581.11520653923,89440.35642585765,434149186.3689449,604397180.7681758,46188.0,2_16
0.5,9266028.0,23361,0.1,1,90.0,5.0,c9f030fd-cf58-42cf-8bfb-8b6d301715da,2543220.0,37216.0,100939.57996716572,31451828223.0,71901.97212276785,233589.3437375596,729388250.0960131,1211402964.7262864,20.0,2_16
0.5,9269992.0,23361,0.3,1,90.0,3.0,2283e55c-452a-4c01-824e-c8e5b4110195,2543220.0,42274.0,101299.43403879312,31678619647.0,59840.84346247748,143370.12011451036,845971654.8601208,610503208.0611298,24.0,2_16
0.5,9270168.0,23361,0.3,1,90.0,5.0,718e074f-0d71-4c4e-bbdb-d03d4f2c3621,2543220.0,31233.0,83004.69662929389,31678619647.0,53079.24720630564,136276.23060518457,698201386.5054202,608806941.9365362,23.0,2_16
0.3,9269276.0,23361,0.1,1,90.0,5.0,f5d05b63-3c71-4fa4-a455-33075b170cb2,2543220.0,41713.0,83500.99326570673,40609517567.0,89171.88108815097,152892.68849286498,859742416.9300799,910874107.6135516,45599.0,2_16
0.3,9268952.0,23361,0.1,1,90.0,3.0,0d6e4889-3ba0-415a-aa3d-cd865c057919,2543220.0,45617.0,91031.76821971878,40609517567.0,94689.87344512998,160364.6508786227,930499754.2801085,911564120.794465,45597.0,2_16
0.3,9267684.0,23361,0.3,1,90.0,5.0,2066cd00-0439-479f-8cc2-bab159004c66,2543220.0,41059.0,74129.48843020955,21173235711.0,86766.79314117471,205828.42113163444,847277008.1675901,1211532231.0980692,72.0,2_16
0.3,9267612.0,23361,0.3,1,90.0,3.0,3ed3c7fc-49ec-437a-8504-46594a38f56d,2543220.0,36578.0,66012.79837718228,21173235711.0,82275.804283882,200543.31278101183,778709034.3842808,1210400177.931683,58.0,2_16
0.5,9253924.0,23361,0.1,1,90.0,5.0,4358a7b1-6c4f-4844-91ca-a6cbd61f1eb6,2543220.0,48461.0,89821.15895056326,20951384063.0,50352.560813788485,103686.70573830878,819126178.7610915,446447526.1233204,43.0,2_16
0.5,9252076.0,23361,0.1,1,90.0,3.0,aca6b58a-ebfc-4cc1-b7f2-b5c186c77cba,2543220.0,51624.0,96160.69727096,20951384063.0,52565.9908493125,105791.01404425,865814151.7395654,446734178.01843023,43.0,2_16
0.5,9266584.0,23361,0.3,1,90.0,5.0,77125cd4-f69e-4f9c-a01f-e48a5974dc8a,2543220.0,40618.0,74141.45621064176,21070209023.0,153806.2105574189,403413.74966246577,825191094.2480576,2119039402.987235,28.0,2_16
0.5,9266556.0,23361,0.3,1,90.0,3.0,b7cc4d1c-ec4b-4f2c-ab38-69fe3adb7d71,2543220.0,42056.0,77028.2942739079,21070209023.0,155398.37346166256,405309.33158277714,859293464.4878868,2119275044.495808,28.0,2_16
0.3,9266520.0,23361,0.1,1,90.0,3.0,698b6936-5a84-40fe-82b5-d583c5281e73,2543220.0,42998.0,78840.068288982,20966068223.0,572644.9016131377,660835.1982481536,849323916.1303079,1242329812.9999814,15.0,2_16
0.3,9267084.0,23361,0.1,1,90.0,5.0,db056fb2-eb4a-4d39-9c5c-57ffe28e31ae,2543220.0,43150.0,79135.24353123526,20966068223.0,575559.1551791334,663968.9271030119,861284664.7346575,1242708098.995295,17.0,2_16
0.3,9267248.0,23361,0.3,1,90.0,5.0,9d388093-d6a3-4a08-933e-380bf38cbbfd,2543220.0,42014.0,76899.36043590837,20986974207.0,70975.47702284507,210761.955249511,801105305.3569129,1210197097.7517776,60.0,2_16
0.3,9267184.0,23361,0.3,1,90.0,3.0,7d2a0aa7-76ab-4692-a2a7-85ef48230880,2543220.0,43133.0,79195.3276920913,20986974207.0,72360.51437840216,212338.8340979837,824012140.1815299,1210607633.3342664,87.0,2_16
0.5,9262976.0,23361,0.1,1,90.0,5.0,ef93c002-9b54-4b62-9ad1-a959afe933c5,2543220.0,41459.0,47359.70159745369,30528942079.0,55545.37551186577,95054.1806932659,484390999.5054176,604488035.9434632,43904.0,2_16
0.5,9262252.0,23361,0.1,1,90.0,3.0,7c73302c-168b-4155-83d6-aa5671c56382,2543220.0,46113.0,85056.28836631188,20875812863.0,87662.75388219053,210856.7589402026,812897864.3394756,1208747190.7238288,47.0,2_16
0.5,9263148.0,23361,0.3,1,90.0,5.0,479b3660-064b-4858-bf0b-70bdd9754fb6,2543220.0,50835.0,94547.67260106107,20988981247.0,89314.70078792117,172627.1784357915,813588582.911379,1207262531.3778272,40.0,2_16
0.5,9263144.0,23361,0.3,1,90.0,3.0,79399a97-1af5-491a-86eb-e55734eff9eb,2543220.0,53296.0,99459.81523545067,20988981247.0,92952.44724195368,177266.67939504533,859172044.1972954,1207770251.4311883,38.0,2_16
0.3,4380788.0,8362,0.1,1,90.0,5.0,32e759e5-3ed8-4a56-818a-aeb810a60537,828144.0,6014.0,4826.35417196698,11076960255.0,10792.36724125,27745.737430000005,63983424.052405,326433447.03414124,52.0,2_16
0.3,4380460.0,8362,0.1,1,90.0,3.0,dbab5db1-f31e-4549-bc0c-5216cf3f324e,828144.0,6590.0,5969.337940536741,11076960255.0,11796.788436026936,28813.025109427606,74400019.91219494,326513449.30465925,48.0,2_16
0.3,4409200.0,8362,0.3,1,90.0,5.0,156bd78f-6dab-4b99-831c-50df7024ba76,828144.0,4320.0,1399.477130608136,10612772863.0,35051.57299710145,262215.3134565217,44587055.409631886,1512212697.4132376,51.0,2_16
0.3,4408996.0,8362,0.3,1,90.0,3.0,0a91a09a-9295-4ed0-b15c-c37627ed08e2,828144.0,4456.0,1688.876893455245,10613010431.0,34892.3689297619,260218.37492857143,43855309.92278096,1499807308.2716012,51.0,2_16
0.5,4406056.0,8362,0.1,1,90.0,5.0,b5a6d1aa-e3b1-4f78-b387-0f377b9006d5,828144.0,5674.0,8288.242846187644,22240563199.0,5590.993333333333,5652.120573529412,58407579.74550882,1589817.541647059,50.0,2_16
0.5,4406184.0,8362,0.1,1,90.0,3.0,58bb37dc-0990-4139-8f32-fcedf8bfccb8,828144.0,5758.0,8624.376542446287,22240563199.0,5682.577403755869,5732.972484037558,58220112.620101415,1621364.271657277,49.0,2_16
0.5,4409272.0,8362,0.3,1,90.0,5.0,e347d4a3-a5e5-46d7-b61f-40c835c549ea,828144.0,5296.0,3388.8154725780537,10978082815.0,4320.771853846154,5070.648667785548,47262329.43129343,1601413.689269557,59.0,2_16
0.5,4405604.0,8362,0.3,1,90.0,3.0,c64c3725-7e35-45bf-8a1c-bebc80e88e97,828144.0,7165.0,7141.024994170796,11218821119.0,8293.254931593392,9553.632161602149,89491618.17906135,2662822.595926673,55.0,2_16
0.3,4398948.0,8362,0.1,1,90.0,5.0,91b5cae2-a830-4689-a132-684ac0454157,828144.0,6086.0,4961.7396795358745,10939494399.0,24097.259606024098,62124.06006506024,59521037.72735422,633739222.660465,76.0,2_16
0.3,4399188.0,8362,0.1,1,90.0,3.0,cda2b4bd-ece5-4790-a1ca-0e0a96cb0ac7,828144.0,7938.0,8650.674104124031,11325116415.0,29827.152687731483,69860.1425611111,96429867.89090002,635735251.602987,63.0,2_16
0.3,4401732.0,8362,0.3,1,90.0,3.0,6be887d5-c03f-479e-a9b3-cfad97d8719a,828144.0,5400.0,3595.725020184681,10943344639.0,15877.29832937853,33800.26081299435,54131701.14201017,321576030.852726,67.0,2_16
0.3,4406792.0,8362,0.3,1,90.0,5.0,3eabca20-104d-4d0b-846b-b10271ff2bdf,828144.0,6210.0,5216.131899711918,10959994879.0,18660.88932131783,37195.31776085271,69695413.93661782,320694629.89380074,64.0,2_16
0.5,4382572.0,8362,0.1,1,90.0,5.0,10737550-8156-47ce-9c40-bca6e2331bb4,828144.0,5371.0,5301.427944270818,16512708607.0,17619.488100564973,80376.76309830509,54733110.31345989,633701466.3468723,21.0,2_16
0.5,4379436.0,8362,0.1,1,90.0,3.0,bf229cdd-ccb6-4d98-b49a-6ffb49a05b71,828144.0,5530.0,5751.864040909413,16512819199.0,17820.636766666667,80606.71083645833,54761258.54683749,633893424.054737,13.0,2_16
0.5,4353100.0,8362,0.3,1,90.0,3.0,6a177519-b75b-4939-bd92-ceb85c28d3f0,828144.0,4990.0,2779.429401368797,10767024127.0,16230.508020547502,53677.881551159415,43603809.59584406,636222643.2442274,29.0,2_16
0.5,4356860.0,8362,0.3,1,90.0,5.0,63325f87-b66c-4c5d-8e8a-de2d71d4eff5,828144.0,6241.0,5283.190817306071,11020627967.0,21245.41940344828,59751.36226234761,74328002.20373052,630621790.4784737,29.0,2_16
0.3,4401896.0,8362,0.3,1,90.0,5.0,a3e15c74-441d-4f5c-b7f6-121b11e6d7c8,828144.0,4432.0,1620.8115054765328,10236395519.0,28926.16277037037,92595.78413950618,29273092.28222963,647317281.9291408,65.0,2_16
0.3,4401988.0,8362,0.3,1,90.0,3.0,14ba8c23-d803-4819-bd15-97eace55b7c0,828144.0,6152.0,5056.044930999235,10987597823.0,38040.05037698413,104632.7788722222,81592704.33444522,640823313.5687453,56.0,2_16
0.5,4409956.0,8362,0.1,1,90.0,3.0,6339c997-1c00-453a-aec6-41a3f3a00893,828144.0,4488.0,1731.434191574198,10582335487.0,30678.627350862072,114445.6997190476,34806406.347932145,642898321.7069714,9.0,2_16
0.5,4409840.0,8362,0.1,1,90.0,5.0,efd42df9-88af-4edd-a03a-0af24d65dd95,828144.0,4504.0,1754.9716146204255,10582335487.0,30578.76682988505,114699.51615057472,34843616.226027586,644023581.4954252,10.0,2_16
0.5,4386704.0,8362,0.3,1,90.0,5.0,f221e5df-5249-4c66-a847-7205a246202a,828144.0,6089.0,4984.964261770847,10877079551.0,31437.77207228916,103390.85667389556,64977297.04496987,634791190.663418,20.0,2_16
0.5,4386708.0,8362,0.3,1,90.0,3.0,b1a22f53-e128-4380-8f98-ebd41d03da84,828144.0,6227.0,5264.414510382301,10877079551.0,32186.91704712644,104673.23818659004,75839467.83345824,639360648.1969028,20.0,2_16
0.3,4406508.0,8362,0.1,1,90.0,5.0,b600d480-a358-49ac-8b7f-637315abd203,828144.0,6305.0,5415.166993365785,10963709951.0,17473.856936096545,63914.82925988348,69825203.70984307,329388309.4928655,36.0,2_16
0.3,4406256.0,8362,0.1,1,90.0,3.0,1756a047-1997-47c1-8375-67d8221c846c,828144.0,6690.0,6183.076653068342,10963709951.0,18131.12374681769,64516.83515258583,75914687.30809811,328885662.2603188,36.0,2_16
0.5,4386232.0,8362,0.1,1,90.0,3.0,8b0fbd67-4970-48cc-b8a3-febb2894da63,828144.0,6484.0,5757.78335251254,10924093439.0,7368.814878947367,9821.438294385964,77651894.28696561,19068479.6187014,14.0,2_16
0.5,4385956.0,8362,0.1,1,90.0,5.0,2ae04e64-38b8-4ca8-a37b-b3191b7323d6,828144.0,6702.0,6208.994099763366,10924093439.0,7606.960784640523,10023.536015686275,77804627.9475121,19137407.13408954,14.0,2_16
0.5,4390292.0,8362,0.3,1,90.0,5.0,832f6245-81e7-4170-97fe-8665f0fab3f0,828144.0,4271.0,1325.0411512673084,10206941184.0,50581.52813246753,171213.6230919192,39845117.57484524,926511911.9134936,33.0,2_16
0.5,4390464.0,8362,0.3,1,90.0,3.0,ebfb1d8f-5581-4642-a247-e6ba4a8b1f9d,828144.0,6165.0,5124.48436246977,11099652096.0,57342.89129764706,178683.40283568625,91158518.0854706,917165656.1798668,32.0,2_16
0.3,4401804.0,8362,0.1,1,90.0,5.0,e0d03c4e-02bf-48f3-82e4-f86df18bdb17,828144.0,5479.0,3743.96807259204,10971213823.0,26312.341701639343,62795.35808852459,55205503.58849836,632228083.7633542,57.0,2_16
0.3,4408392.0,8362,0.1,1,90.0,3.0,13f9d83c-7ea2-468f-993c-4f3937c069c5,828144.0,5581.0,3951.289569160975,10971213823.0,27895.531645128205,64915.30958564102,65117827.561483584,625383678.2988769,55.0,2_16
0.3,4373528.0,8362,0.3,1,90.0,3.0,bcb3e25f-99b9-4cc4-87a0-fb7f4ea093a6,828144.0,5450.0,3677.644832192132,10900324351.0,16764.55654338798,33535.90551322404,48758601.204530366,318741169.74496454,14.0,2_16
0.3,4373364.0,8362,0.3,1,90.0,5.0,b0528ef3-c976-4660-97a2-fbe787cd7372,828144.0,6450.0,5701.32867466981,10900570111.0,21021.612976595745,39212.68879148935,79704718.9402844,319255644.79295313,11.0,2_16
0.5,4390260.0,8362,0.1,1,90.0,5.0,9e67c398-d882-4e26-a2ac-d79e5c3492b0,828144.0,5523.0,3820.584762444321,10941865983.0,27684.26314920635,64628.61651216932,55060820.44316244,639942708.0358592,32.0,2_16
0.5,4396964.0,8362,0.1,1,90.0,3.0,7c2d87b6-c965-4882-92dd-c2bd10ad1400,828144.0,5624.0,4022.260895156981,10941865983.0,29298.85808955224,66804.79813432836,64993922.33138606,643382571.5982717,32.0,2_16
0.5,4382152.0,8362,0.3,1,90.0,5.0,a20e930a-2cb2-43d7-b437-536cf3d6fac6,828144.0,4491.0,1756.7122684807898,10510721023.0,33550.57503218391,156759.67168965517,35191291.431927584,964468099.3592932,51.0,2_16
0.5,4382232.0,8362,0.3,1,90.0,3.0,e291b24d-a5a6-40c5-a625-0cba0b3ed6af,828144.0,5232.0,3237.3198489082715,11090444287.0,38152.67156194969,162497.3557356045,61357222.11835663,961798823.1508732,51.0,2_16
0.3,4399416.0,8362,0.1,1,90.0,5.0,827eb021-33f5-4a3b-b41c-1c3ba38e3134,828144.0,6319.0,5427.467978430914,11125915647.0,10835.886539213485,36859.67710012068,68701604.30415308,291974084.89017016,10.0,2_16
0.3,4398060.0,8362,0.1,1,90.0,3.0,ba47e869-df95-4da7-bf8b-6dc49860f550,828144.0,6702.0,6199.03133157761,11125915647.0,11960.820670588237,38211.92384640523,74131735.82054706,290931878.7797863,10.0,2_16
0.3,4400252.0,8362,0.3,1,90.0,3.0,a7ed8463-ae8b-4da3-b306-66e9cad52196,828144.0,4281.0,1310.642244140413,10419859455.0,28881.34749696969,118351.86972121212,34558958.665224254,648256684.370297,31.0,2_16
0.3,4400276.0,8362,0.3,1,90.0,5.0,e9b3fed5-fbcd-475e-aaeb-a854592c4b44,828144.0,4383.0,1505.0099904949366,10498207743.0,28940.729925589745,117724.32801989744,34377352.578114256,644286013.1280832,31.0,2_16
0.5,4403764.0,8362,0.1,1,90.0,5.0,bf5d5dfd-a697-44a3-ac13-070e34e62acb,828144.0,6479.0,5768.183744333932,10956140543.0,16929.522364583332,34529.063359375,74824218.31915209,632723261.8010604,52.0,2_16
0.5,4403856.0,8362,0.1,1,90.0,3.0,0482c9bd-04f1-4a09-a9f6-18559e511e27,828144.0,6606.0,6029.73020425066,10956140543.0,17075.171255,34699.71161033334,74980172.92962132,633895761.18225,51.0,2_16
0.5,4388732.0,8362,0.3,1,90.0,3.0,9061f7db-3f3b-40eb-ba62-f39df26d1397,828144.0,6237.0,5296.488974536031,10743889919.0,13134.536252873564,29507.92190651341,81737010.03427473,511883745.8124445,8.0,2_16
0.5,4388500.0,8362,0.3,1,90.0,5.0,7dc476cd-acd1-4416-8b44-224ae831cdb4,828144.0,6364.0,5541.487533164851,10751049727.0,13769.995476190476,30271.37769230769,92349058.66682856,512035778.16246665,8.0,2_16
0.3,4385348.0,8362,0.1,1,90.0,5.0,7959bc27-c744-47dd-8d9c-50c5798b3db0,828144.0,8495.0,9797.637819509024,10977292287.0,26873.236615853664,79329.95267764227,90498080.38195916,633043628.6312754,72.0,2_16
0.3,4385408.0,8362,0.1,1,90.0,3.0,f8602aec-cc78-4e84-a5bd-87fce7a2a52b,828144.0,8585.0,9979.299382351484,11155595263.0,27655.69468802396,80512.41952155689,95723608.49701697,633267213.6464438,72.0,2_16
0.3,4401332.0,8362,0.3,1,90.0,5.0,1e58d9e2-bda4-4bb1-b785-13e8526c60d7,828144.0,6272.0,5351.283691828388,11054456831.0,14990.86533670412,32701.43677078652,69700449.32715732,633372082.1353753,48.0,2_16
0.3,4401260.0,8362,0.3,1,90.0,3.0,3f1dbf63-47e5-45f9-b9a9-91bb9c0d1808,828144.0,6353.0,5519.664802834957,11054456831.0,15423.03471025641,33269.15929010989,75490578.73457801,638480433.1904414,49.0,2_16
0.5,4395320.0,8362,0.1,1,90.0,3.0,d528b97c-b81c-4e3e-ab45-8baf09af9c6a,828144.0,6484.0,5745.065358214555,10943430655.0,61711.29639649123,87503.19800175438,72877437.34308104,639654541.9970527,6.0,2_16
0.5,4395156.0,8362,0.1,1,90.0,5.0,b93788df-9166-4b1a-afb9-580283ba0ae4,828144.0,7597.0,7998.765172708917,11139801087.0,64823.03441010101,91287.69920580808,94026701.82547222,640522493.6201527,10.0,2_16
0.5,4408964.0,8362,0.3,1,90.0,3.0,9ce0350a-4c5a-43eb-9707-32e2ad2d66d6,828144.0,5415.0,3622.3085978742847,11111804927.0,27322.57883174745,84430.03930216239,55003498.285550594,640538132.7046008,34.0,2_16
0.5,4408872.0,8362,0.3,1,90.0,5.0,e805adbb-b2ea-44de-aaef-b5b27441189b,828144.0,6226.0,5238.883247496456,11111804927.0,30054.94598677627,87741.19932042845,70666936.81294583,639369592.3097236,31.0,2_16
0.3,4389128.0,8362,0.1,1,90.0,5.0,ec02014d-e090-4316-ba60-57ad474f8bf1,828144.0,5660.0,4093.8863826381566,10937360383.0,13666.168207960198,25299.75178855721,53914332.31838706,183839530.03620645,54.0,2_16
0.3,4392416.0,8362,0.1,1,90.0,3.0,ead2ccbd-2054-47a9-a6ee-e102dc2c2a54,828144.0,6680.0,6141.503237734619,10956017663.0,16807.581013531355,29375.74585016501,74749466.22462475,183059929.66087988,51.0,2_16
0.3,4397220.0,8362,0.3,1,90.0,5.0,b8003080-a2c8-4243-a73e-6806d10a6436,828144.0,5220.0,3224.393492728568,10941071359.0,33932.89050377359,93084.65356981131,50426425.65174528,644533905.053385,15.0,2_16
0.3,4397408.0,8362,0.3,1,90.0,3.0,b1c56278-47ae-4545-9b2c-064bcb914242,828144.0,6133.0,5064.836380748643,10941341695.0,36383.35998809524,95375.10172857143,70688422.77003175,636775454.7580714,14.0,2_16
0.5,4393144.0,8362,0.1,1,90.0,5.0,7868915c-aba5-4460-a895-c920716e136c,828144.0,5588.0,3970.723258818211,10951585791.0,34415.0966030303,90331.87527373736,60283949.62874951,636726346.4915364,39.0,2_16
0.5,4399716.0,8362,0.1,1,90.0,3.0,3a694948-ab3e-4aca-86ca-e6f7f0ae2f98,828144.0,6597.0,5985.825311495297,10951819263.0,37739.40649158249,94769.76842828284,81661742.47407879,640061424.2412212,36.0,2_16
0.5,4374804.0,8362,0.3,1,90.0,3.0,c468ea28-0fe6-4c99-b1ed-401e2767c255,828144.0,6145.0,5074.560405041712,10907721727.0,27460.933371428568,99348.32660952382,65311959.50235239,636618386.845393,57.0,2_16
0.5,4374460.0,8362,0.3,1,90.0,5.0,b41afc5d-a919-4504-adf0-5e03e315ba99,828144.0,6426.0,5637.6054596781705,10907721727.0,27788.876609219857,99227.7166673759,70099009.64560178,632968851.2076318,61.0,2_16
0.3,4409408.0,8362,0.1,1,90.0,3.0,a3eaf3f4-3d25-436e-9aea-d2923a58f5fe,828144.0,6352.0,5492.529575618156,10977787903.0,13392.433847863247,24201.2763484127,67572850.82843712,270909357.5221241,17.0,2_16
